DateTime,Air temperature | (°C),Power generated by system | (MW),Pressure | (atm),Wind speed | (m/s)
2021-11-26 07:00:00,-0.352,34.0394,0.98356,8.903
2021-11-26 08:00:00,-0.589,21.0122,0.983748,7.559
2021-11-26 09:00:00,-0.755,14.5511,0.9838,6.794
2021-11-26 10:00:00,-0.844,12.964,0.983863,6.573
2021-11-26 11:00:00,-0.792,11.1776,0.983949,6.227
2021-11-26 12:00:00,-0.787,11.3644,0.983919,6.267
2021-11-26 13:00:00,-1.14,12.5993,0.98393,6.526
2021-11-26 14:00:00,-0.245,8.76209,0.98409,5.855
2021-11-26 15:00:00,1.901,0.904686,0.984202,3.754
2021-11-26 16:00:00,4.155,0.655103,0.984077,3.639
2021-11-26 17:00:00,6.038,2.54109,0.983567,4.441
2021-11-26 18:00:00,7.225,2.20812,0.983328,4.327
2021-11-26 19:00:00,8.137,2.66246,0.983025,4.511
2021-11-26 20:00:00,8.6,3.16317,0.98275,4.729
2021-11-26 21:00:00,8.844,3.90885,0.982516,4.951
2021-11-26 22:00:00,8.488,5.09792,0.982365,5.251
2021-11-26 23:00:00,5.368,10.1157,0.982367,6.191
2021-11-27 00:00:00,3.823,12.5702,0.982352,6.654
2021-11-27 01:00:00,3.229,11.6907,0.982386,6.474
2021-11-27 02:00:00,2.663,8.33488,0.982492,5.874
2021-11-27 03:00:00,2.149,3.20044,0.98251,4.732
2021-11-27 04:00:00,1.677,1.39925,0.982359,4.027
2021-11-27 05:00:00,1.371,0,0.982058,3.292
2021-11-27 06:00:00,0.74,0,0.982059,2.805
2021-11-27 07:00:00,0.314,0,0.982286,2.418
2021-11-27 08:00:00,-0.081,0,0.982466,1.861
2021-11-27 09:00:00,-0.042,0,0.982475,1.9
2021-11-27 10:00:00,-0.404,0,0.98268,2.36
2021-11-27 11:00:00,-0.258,0,0.98285,3.176
2021-11-27 12:00:00,-0.137,0,0.982856,3.593
2021-11-27 13:00:00,-0.098,1.21832,0.983128,3.898
2021-11-27 14:00:00,1.259,1.17749,0.983272,3.882
2021-11-27 15:00:00,4.333,0,0.98336,3.487
2021-11-27 16:00:00,7.205,0,0.983094,2.168
2021-11-27 17:00:00,9.716,0,0.982479,2.152
2021-11-27 18:00:00,11.759,0,0.982179,2.656
2021-11-27 19:00:00,13.729,0,0.981951,2.997
2021-11-27 20:00:00,15.032,0,0.981534,3.112
2021-11-27 21:00:00,15.72,0,0.981151,3.512
2021-11-27 22:00:00,14.742,0.841809,0.980843,3.746
2021-11-27 23:00:00,11.237,7.16011,0.98092,5.61
2021-11-28 00:00:00,10.277,17.7294,0.981074,7.248
2021-11-28 01:00:00,9.605,25.0624,0.981251,8.184
2021-11-28 02:00:00,8.682,23.334,0.981369,8.026
2021-11-28 03:00:00,8.165,16.0527,0.981359,7.116
2021-11-28 04:00:00,7.849,18.6084,0.981283,7.437
2021-11-28 05:00:00,7.217,19.7096,0.980951,7.575
2021-11-28 06:00:00,6.321,17.6691,0.980961,7.31
2021-11-28 07:00:00,5.76,24.5176,0.981086,8.123
2021-11-28 08:00:00,5.435,21.354,0.981137,7.764
2021-11-28 09:00:00,5.15,19.9415,0.981141,7.565
2021-11-28 10:00:00,5.077,11.2731,0.981151,6.368
2021-11-28 11:00:00,5.355,10.3405,0.981376,6.207
2021-11-28 12:00:00,5.165,5.09219,0.981433,5.232
2021-11-28 13:00:00,5.09,5.20021,0.981415,5.249
2021-11-28 14:00:00,5.981,11.4356,0.981434,6.396
2021-11-28 15:00:00,9.19,4.76037,0.981388,5.099
2021-11-28 16:00:00,11.239,0,0.981,3.443
2021-11-28 17:00:00,13.375,1.44524,0.980515,4.067
2021-11-28 18:00:00,14.88,4.107,0.979989,5.007
2021-11-28 19:00:00,16.103,4.63885,0.979448,5.153
2021-11-28 20:00:00,16.932,7.92016,0.979058,5.842
2021-11-28 21:00:00,14.923,6.51914,0.978919,5.524
2021-11-28 22:00:00,14.481,13.2862,0.978758,6.81
2021-11-28 23:00:00,13.113,4.71441,0.97878,5.155
2021-11-29 00:00:00,12.822,5.30909,0.978883,5.315
2021-11-29 01:00:00,12.726,12.0032,0.978557,6.541
2021-11-29 02:00:00,12.686,10.6712,0.978558,6.334
2021-11-29 03:00:00,12.103,15.7847,0.978211,7.061
2021-11-29 04:00:00,11.282,12.0687,0.977568,6.526
2021-11-29 05:00:00,11.851,6.9107,0.97695,5.576
2021-11-29 06:00:00,12.102,1.21203,0.976448,3.95
2021-11-29 07:00:00,12.555,2.34557,0.976227,4.394
2021-11-29 08:00:00,12.453,12.4727,0.976855,6.653
2021-11-29 09:00:00,12.334,9.67366,0.976355,6.087
2021-11-29 10:00:00,12.533,3.73441,0.9758,4.918
2021-11-29 11:00:00,12.684,5.06209,0.976315,5.205
2021-11-29 12:00:00,12.595,7.83489,0.976091,5.755
2021-11-29 13:00:00,11.726,14.9165,0.976879,6.941
2021-11-29 14:00:00,10.793,19.6803,0.977507,7.609
2021-11-29 15:00:00,9.374,21.1997,0.978254,7.732
2021-11-29 16:00:00,8.569,17.2695,0.978756,7.187
2021-11-29 17:00:00,8.399,18.6221,0.979084,7.37
2021-11-29 18:00:00,9.798,26.4255,0.979454,8.357
2021-11-29 19:00:00,10.141,28.4874,0.979979,8.531
2021-11-29 20:00:00,9.742,34.3747,0.980533,9.073
2021-11-29 21:00:00,8.875,30.124,0.981001,8.666
2021-11-29 22:00:00,8.158,27.099,0.981534,8.327
2021-11-29 23:00:00,6.462,28.5008,0.982132,8.496
2021-11-30 00:00:00,4.728,34.0963,0.982746,8.959
2021-11-30 01:00:00,3.043,27.7961,0.982914,8.342
2021-11-30 02:00:00,2.156,44.9409,0.983173,9.992
2021-11-30 03:00:00,1.447,39.1644,0.983356,9.603
2021-11-30 04:00:00,0.579,42.0077,0.983472,9.84
2021-11-30 05:00:00,-0.155,36.0633,0.98336,9.138
2021-11-30 06:00:00,-0.414,35.3108,0.983241,9.1
2021-11-30 07:00:00,-0.647,36.97,0.983446,9.267
2021-11-30 08:00:00,-0.758,36.0971,0.983678,9.096
2021-11-30 09:00:00,-1.102,26.2154,0.983748,8.136
2021-11-30 10:00:00,-1.237,28.9258,0.983702,8.416
2021-11-30 11:00:00,-1.087,22.6852,0.98379,7.769
2021-11-30 12:00:00,-0.789,7.75875,0.983732,5.665
2021-11-30 13:00:00,-1.21,0,0.983767,3.55
2021-11-30 14:00:00,-0.25,0,0.983726,2.874
2021-11-30 15:00:00,2.448,0,0.983702,2.988
2021-11-30 16:00:00,4.956,0,0.983251,2.481
2021-11-30 17:00:00,7.335,0,0.982455,3.241
2021-11-30 18:00:00,9.559,2.78527,0.98165,4.544
2021-11-30 19:00:00,10.674,4.09268,0.980979,4.954
2021-11-30 20:00:00,11.421,5.50406,0.980248,5.304
2021-11-30 21:00:00,11.648,5.60704,0.97949,5.332
2021-11-30 22:00:00,10.101,12.0796,0.979018,6.533
2021-11-30 23:00:00,8.407,32.3032,0.978576,8.865
2021-12-01 00:00:00,8.075,39.9336,0.978025,9.663
2021-12-01 01:00:00,7.912,53.7383,0.977833,11.038
2021-12-01 02:00:00,8.028,57.1182,0.977531,11.818
2021-12-01 03:00:00,8.486,57.5782,0.977024,12.458
2021-12-01 04:00:00,8.474,57.5386,0.97631,12.43
2021-12-01 05:00:00,6.944,57.797,0.975367,12.649
2021-12-01 06:00:00,6.697,57.7452,0.974526,12.139
2021-12-01 07:00:00,7.039,57.6553,0.973306,12.35
2021-12-01 08:00:00,7.687,57.4175,0.971533,12.861
2021-12-01 09:00:00,8.227,57.2457,0.970489,12.635
2021-12-01 10:00:00,8.743,57.0753,0.969374,13.664
2021-12-01 11:00:00,8.937,56.9992,0.968748,13.279
2021-12-01 12:00:00,8.692,55.412,0.967789,11.412
2021-12-01 13:00:00,8.675,56.9025,0.966207,13.162
2021-12-01 14:00:00,9.275,56.7012,0.964838,13.519
2021-12-01 15:00:00,10.372,56.429,0.963935,13.336
2021-12-01 16:00:00,12.113,53.7091,0.962935,11.262
2021-12-01 17:00:00,13.915,51.3917,0.962015,11.109
2021-12-01 18:00:00,15.151,38.0454,0.96152,9.632
2021-12-01 19:00:00,15.31,37.0709,0.960732,9.565
2021-12-01 20:00:00,16.023,34.4336,0.960944,9.379
2021-12-01 21:00:00,15.341,41.1464,0.961472,9.934
2021-12-01 22:00:00,13.255,50.6637,0.962466,10.878
2021-12-01 23:00:00,11.733,51.2347,0.963729,10.906
2021-12-02 00:00:00,11.345,55.9649,0.964447,11.94
2021-12-02 01:00:00,10.997,56.1332,0.965113,11.984
2021-12-02 02:00:00,9.973,56.6259,0.965939,12.939
2021-12-02 03:00:00,8.966,56.9156,0.967426,12.254
2021-12-02 04:00:00,8.285,48.3321,0.968627,10.498
2021-12-02 05:00:00,7.735,31.7643,0.969388,8.966
2021-12-02 06:00:00,6.578,34.313,0.970683,9.194
2021-12-02 07:00:00,5.586,34.0367,0.972148,9.017
2021-12-02 08:00:00,3.642,37.7889,0.973525,9.413
2021-12-02 09:00:00,2.973,22.1625,0.974468,7.772
2021-12-02 10:00:00,2.275,19.6471,0.975243,7.458
2021-12-02 11:00:00,1.824,21.9032,0.976173,7.72
2021-12-02 12:00:00,1.124,18.878,0.976945,7.329
2021-12-02 13:00:00,0.939,22.0622,0.977754,7.728
2021-12-02 14:00:00,1.108,16.5774,0.978628,7.053
2021-12-02 15:00:00,2.461,3.22816,0.979483,4.67
2021-12-02 16:00:00,3.915,1.47918,0.979977,4.029
2021-12-02 17:00:00,5.439,3.14406,0.98005,4.659
2021-12-02 18:00:00,6.527,5.02197,0.980342,5.164
2021-12-02 19:00:00,7.271,5.08288,0.980789,5.182
2021-12-02 20:00:00,7.765,5.27572,0.981203,5.23
2021-12-02 21:00:00,7.689,4.86725,0.981571,5.13
2021-12-02 22:00:00,7.152,6.06889,0.98196,5.415
2021-12-02 23:00:00,4.699,5.92237,0.982507,5.359
2021-12-03 00:00:00,3.568,13.4713,0.983199,6.678
2021-12-03 01:00:00,3.262,19.4109,0.983838,7.486
2021-12-03 02:00:00,1.911,18.9198,0.984333,7.418
2021-12-03 03:00:00,1.566,22.8609,0.984711,7.797
2021-12-03 04:00:00,0.88,33.5306,0.984829,8.858
2021-12-03 05:00:00,-0.125,35.8883,0.984788,9.059
2021-12-03 06:00:00,-0.169,37.3918,0.984937,9.255
2021-12-03 07:00:00,-0.289,37.4369,0.985244,9.251
2021-12-03 08:00:00,-0.563,36.525,0.985427,9.128
2021-12-03 09:00:00,-0.73,30.7815,0.985637,8.678
2021-12-03 10:00:00,-0.348,23.1892,0.985665,7.904
2021-12-03 11:00:00,-0.262,17.0547,0.985919,7.174
2021-12-03 12:00:00,-0.03,10.3517,0.986022,6.176
2021-12-03 13:00:00,0.086,6.21905,0.986184,5.426
2021-12-03 14:00:00,0.257,5.83768,0.986271,5.312
2021-12-03 15:00:00,1.16,2.86635,0.98645,4.531
2021-12-03 16:00:00,2.421,2.22926,0.986389,4.312
2021-12-03 17:00:00,3.75,2.85991,0.985955,4.54
2021-12-03 18:00:00,4.753,2.49223,0.98564,4.416
2021-12-03 19:00:00,5.464,2.0137,0.985229,4.249
2021-12-03 20:00:00,5.909,3.08232,0.984705,4.63
2021-12-03 21:00:00,5.997,3.92471,0.983991,4.879
2021-12-03 22:00:00,5.542,5.24664,0.983814,5.199
2021-12-03 23:00:00,4.398,11.2301,0.983666,6.276
2021-12-04 00:00:00,3.828,13.8541,0.983875,6.727
2021-12-04 01:00:00,3.459,16.0576,0.983906,6.992
2021-12-04 02:00:00,3.068,17.0363,0.983875,7.102
2021-12-04 03:00:00,2.753,17.1931,0.983781,7.122
2021-12-04 04:00:00,2.45,15.3586,0.983949,6.897
2021-12-04 05:00:00,2.101,15.8542,0.983861,6.953
2021-12-04 06:00:00,1.803,21.7552,0.983378,7.669
2021-12-04 07:00:00,1.548,18.3791,0.983558,7.254
2021-12-04 08:00:00,1.242,23.4922,0.983367,7.87
2021-12-04 09:00:00,0.966,18.7491,0.98361,7.293
2021-12-04 10:00:00,0.697,16.0888,0.983636,6.976
2021-12-04 11:00:00,-0.048,17.7176,0.983789,7.162
2021-12-04 12:00:00,-1.566,29.4386,0.983948,8.459
2021-12-04 13:00:00,-2.018,30.4203,0.984115,8.552
2021-12-04 14:00:00,-1.85,25.1576,0.984489,8.016
2021-12-04 15:00:00,-0.426,18.0091,0.985006,7.192
2021-12-04 16:00:00,0.662,10.1652,0.985252,6.077
2021-12-04 17:00:00,1.789,9.25779,0.985246,5.949
2021-12-04 18:00:00,2.733,7.74052,0.985138,5.659
2021-12-04 19:00:00,3.442,7.69352,0.98505,5.66
2021-12-04 20:00:00,3.873,6.07745,0.985022,5.391
2021-12-04 21:00:00,4.001,4.39542,0.985099,4.998
2021-12-04 22:00:00,3.546,4.88469,0.985192,5.119
2021-12-04 23:00:00,0.806,8.03721,0.985257,5.7
2021-12-05 00:00:00,-0.299,8.27108,0.985492,5.745
2021-12-05 01:00:00,-1.258,7.6468,0.985777,5.632
2021-12-05 02:00:00,-1.419,9.4469,0.985992,6.012
2021-12-05 03:00:00,-1.548,8.98523,0.986363,5.911
2021-12-05 04:00:00,-1.414,4.3749,0.986524,4.999
2021-12-05 05:00:00,-1.858,3.52254,0.986659,4.736
2021-12-05 06:00:00,-2.02,5.86031,0.987075,5.305
2021-12-05 07:00:00,-2.215,7.41821,0.987415,5.597
2021-12-05 08:00:00,-2.544,5.66181,0.987905,5.266
2021-12-05 09:00:00,-2.613,3.64232,0.987966,4.768
2021-12-05 10:00:00,-2.505,2.70694,0.988213,4.467
2021-12-05 11:00:00,-2.727,0,0.988441,3.474
2021-12-05 12:00:00,-2.819,0,0.988576,3.15
2021-12-05 13:00:00,-2.829,0.874929,0.988873,3.747
2021-12-05 14:00:00,-2.127,2.13801,0.989072,4.286
2021-12-05 15:00:00,-0.017,0,0.989113,3.531
2021-12-05 16:00:00,1.773,0,0.988814,2.843
2021-12-05 17:00:00,3.248,0,0.98835,2.652
2021-12-05 18:00:00,4.682,0,0.988025,2.893
2021-12-05 19:00:00,5.762,0.699653,0.987756,3.659
2021-12-05 20:00:00,6.306,1.02679,0.987579,3.815
2021-12-05 21:00:00,6.479,0.189463,0.987384,3.612
2021-12-05 22:00:00,4.771,0,0.986996,3.245
2021-12-05 23:00:00,2.187,2.02882,0.98691,4.243
2021-12-06 00:00:00,1.385,9.03125,0.986961,5.943
2021-12-06 01:00:00,1.043,15.449,0.987065,6.954
2021-12-06 02:00:00,2.264,21.1933,0.98665,7.618
2021-12-06 03:00:00,0.916,13.0613,0.986732,6.627
2021-12-06 04:00:00,-0.777,14.4973,0.986335,6.846
2021-12-06 05:00:00,-0.399,31.2895,0.985864,8.761
2021-12-06 06:00:00,0.213,32.0034,0.985762,8.769
2021-12-06 07:00:00,0.35,25.92,0.985972,8.181
2021-12-06 08:00:00,0.417,19.0313,0.986119,7.411
2021-12-06 09:00:00,1.862,14.4571,0.98614,6.824
2021-12-06 10:00:00,1.183,11.0348,0.98618,6.217
2021-12-06 11:00:00,2.483,9.1069,0.986418,5.936
2021-12-06 12:00:00,2.51,5.52304,0.986875,5.273
2021-12-06 13:00:00,2.46,5.76005,0.986996,5.309
2021-12-06 14:00:00,2.524,5.45175,0.987299,5.232
2021-12-06 15:00:00,2.666,2.27636,0.987769,4.331
2021-12-06 16:00:00,3.008,1.87564,0.987875,4.194
2021-12-06 17:00:00,3.43,0,0.987615,3.416
2021-12-06 18:00:00,3.956,0.982911,0.987474,3.792
2021-12-06 19:00:00,4.889,0,0.987363,2.564
2021-12-06 20:00:00,5.319,0,0.987265,1.789
2021-12-06 21:00:00,5.417,0,0.987049,1.933
2021-12-06 22:00:00,5.289,0,0.986934,2.956
2021-12-06 23:00:00,5.333,0,0.987008,2.984
2021-12-07 00:00:00,5.573,0,0.986961,2.462
2021-12-07 01:00:00,5.866,0,0.986854,3.362
2021-12-07 02:00:00,5.959,2.51265,0.986909,4.43
2021-12-07 03:00:00,6.293,4.12943,0.986757,4.936
2021-12-07 04:00:00,6.513,4.38016,0.98632,5.028
2021-12-07 05:00:00,6.619,4.16379,0.985543,5.014
2021-12-07 06:00:00,6.729,8.30712,0.985092,5.889
2021-12-07 07:00:00,5.796,10.4447,0.984744,6.181
2021-12-07 08:00:00,7.026,15.2087,0.984509,6.937
2021-12-07 09:00:00,7.196,21.7873,0.984223,7.731
2021-12-07 10:00:00,7.208,23.4526,0.983927,7.931
2021-12-07 11:00:00,7.261,37.4876,0.983265,9.396
2021-12-07 12:00:00,7.512,41.9899,0.982192,9.823
2021-12-07 13:00:00,7.496,39.3514,0.981629,9.595
2021-12-07 14:00:00,7.571,53.1372,0.980446,10.934
2021-12-07 15:00:00,8.171,50.6093,0.980261,10.646
2021-12-07 16:00:00,8.752,54.8053,0.979121,11.208
2021-12-07 17:00:00,8.868,51.7295,0.977934,10.81
2021-12-07 18:00:00,9.25,56.823,0.976578,11.813
2021-12-07 19:00:00,9.621,57.2139,0.974755,12.705
2021-12-07 20:00:00,10.662,56.7163,0.973157,11.997
2021-12-07 21:00:00,11.223,56.7157,0.97174,12.465
2021-12-07 22:00:00,11.502,56.0264,0.970639,11.882
2021-12-07 23:00:00,12.564,56.3537,0.970091,13.535
2021-12-08 00:00:00,13.481,56.1328,0.96939,15.373
2021-12-08 01:00:00,13.797,55.97,0.967644,16.757
2021-12-08 02:00:00,14.25,55.8069,0.966347,17.745
2021-12-08 03:00:00,14.664,55.6477,0.96498,17.155
2021-12-08 04:00:00,15.572,55.3627,0.963065,16.847
2021-12-08 05:00:00,16.853,55.1075,0.96288,15.067
2021-12-08 06:00:00,16.98,55.1332,0.96375,12.509
2021-12-08 07:00:00,16.579,44.3614,0.963635,10.253
2021-12-08 08:00:00,15.299,41.3705,0.964097,9.937
2021-12-08 09:00:00,13.18,55.41,0.964707,11.842
2021-12-08 10:00:00,11.746,52.2654,0.96499,11.038
2021-12-08 11:00:00,11.239,42.0416,0.965207,9.945
2021-12-08 12:00:00,12.432,45.9185,0.965164,10.344
2021-12-08 13:00:00,11.932,55.1734,0.965408,11.628
2021-12-08 14:00:00,11.549,56.3203,0.966073,12.62
2021-12-08 15:00:00,11.384,54.435,0.967103,11.347
2021-12-08 16:00:00,10.916,56.5566,0.967969,12.537
2021-12-08 17:00:00,10.245,56.7332,0.968697,13.529
2021-12-08 18:00:00,9.992,56.8439,0.969722,12.525
2021-12-08 19:00:00,9.494,54.4284,0.970414,11.265
2021-12-08 20:00:00,8.838,56.1125,0.970886,11.711
2021-12-08 21:00:00,8.022,52.6428,0.971482,11.119
2021-12-08 22:00:00,6.935,38.9707,0.972081,9.727
2021-12-08 23:00:00,5.489,47.1992,0.972868,10.481
2021-12-09 00:00:00,4.363,46.586,0.973974,10.366
2021-12-09 01:00:00,3.691,33.0896,0.974826,9.003
2021-12-09 02:00:00,2.553,55.6361,0.975843,11.19
2021-12-09 03:00:00,1.795,31.3283,0.976709,8.707
2021-12-09 04:00:00,0.935,36.3771,0.977377,9.184
2021-12-09 05:00:00,-0.13,43.935,0.977727,9.905
2021-12-09 06:00:00,-0.801,29.3057,0.978376,8.487
2021-12-09 07:00:00,-1.319,17.6008,0.979194,7.16
2021-12-09 08:00:00,-1.953,15.8495,0.979836,6.947
2021-12-09 09:00:00,-2.403,15.6118,0.980418,6.915
2021-12-09 10:00:00,-3.194,19.7773,0.981132,7.391
2021-12-09 11:00:00,-3.773,22.1841,0.981984,7.681
2021-12-09 12:00:00,-4.022,18.5675,0.98275,7.238
2021-12-09 13:00:00,-4.093,17.8927,0.983461,7.154
2021-12-09 14:00:00,-3.976,16.5005,0.984193,6.991
2021-12-09 15:00:00,-3.28,13.2519,0.985089,6.592
2021-12-09 16:00:00,-2.272,9.91338,0.985769,6.028
2021-12-09 17:00:00,-1.156,8.84662,0.985995,5.853
2021-12-09 18:00:00,-0.047,8.40206,0.986332,5.771
2021-12-09 19:00:00,0.904,8.44066,0.986584,5.786
2021-12-09 20:00:00,1.554,7.88706,0.986844,5.683
2021-12-09 21:00:00,1.771,8.14013,0.987088,5.729
2021-12-09 22:00:00,1.311,9.64711,0.987375,6.008
2021-12-09 23:00:00,-1.018,10.2471,0.987814,6.079
2021-12-10 00:00:00,-2.196,12.7597,0.988434,6.6
2021-12-10 01:00:00,-2.297,21.7912,0.988878,7.723
2021-12-10 02:00:00,-2.657,17.0466,0.989323,7.137
2021-12-10 03:00:00,-2.902,16.7165,0.989724,7.052
2021-12-10 04:00:00,-3.228,12.3784,0.990032,6.449
2021-12-10 05:00:00,-3.513,10.0262,0.99017,6.032
2021-12-10 06:00:00,-3.778,11.3995,0.990527,6.228
2021-12-10 07:00:00,-3.964,9.59467,0.990896,5.962
2021-12-10 08:00:00,-4.088,8.86945,0.99129,5.869
2021-12-10 09:00:00,-4.196,7.68752,0.991612,5.697
2021-12-10 10:00:00,-4.165,6.37274,0.991863,5.431
2021-12-10 11:00:00,-4.069,6.78205,0.99234,5.479
2021-12-10 12:00:00,-4.192,6.13197,0.992693,5.356
2021-12-10 13:00:00,-4.315,6.95642,0.993101,5.514
2021-12-10 14:00:00,-3.832,5.50054,0.993314,5.215
2021-12-10 15:00:00,-1.961,0.704631,0.993669,3.654
2021-12-10 16:00:00,-0.264,1.0973,0.993688,3.836
2021-12-10 17:00:00,1.028,1.10112,0.993517,3.845
2021-12-10 18:00:00,1.982,0,0.993333,3.333
2021-12-10 19:00:00,2.83,0,0.993149,3.33
2021-12-10 20:00:00,3.556,0,0.992917,3.505
2021-12-10 21:00:00,3.857,0.324239,0.992671,3.633
2021-12-10 22:00:00,2.673,2.0048,0.992483,4.26
2021-12-10 23:00:00,-0.382,2.82238,0.992563,4.512
2021-12-11 00:00:00,-1.339,3.66304,0.992659,4.778
2021-12-11 01:00:00,-1.444,9.00763,0.992718,5.917
2021-12-11 02:00:00,-1.767,19.7645,0.992788,7.376
2021-12-11 03:00:00,-1.27,25.6041,0.992795,8.055
2021-12-11 04:00:00,-1.275,33.605,0.992676,8.836
2021-12-11 05:00:00,-1.214,37.0433,0.992291,9.17
2021-12-11 06:00:00,-1.123,38.1789,0.992377,9.313
2021-12-11 07:00:00,-0.871,40.0802,0.992357,9.508
2021-12-11 08:00:00,-0.749,49.2748,0.992352,10.325
2021-12-11 09:00:00,-0.362,56.1961,0.992293,11.044
2021-12-11 10:00:00,0.011,57.8488,0.992292,11.29
2021-12-11 11:00:00,0.393,59.039,0.992523,11.597
2021-12-11 12:00:00,0.28,59.9995,0.992494,11.992
2021-12-11 13:00:00,-0.132,60.3376,0.992518,12.428
2021-12-11 14:00:00,0.358,60.2081,0.992165,12.34
2021-12-11 15:00:00,2.199,54.748,0.99217,10.926
2021-12-11 16:00:00,3.642,39.327,0.992235,9.499
2021-12-11 17:00:00,4.691,35.5712,0.991259,9.091
2021-12-11 18:00:00,5.786,29.0997,0.990719,8.504
2021-12-11 19:00:00,6.444,23.6241,0.99003,7.926
2021-12-11 20:00:00,6.269,25.2449,0.989338,8.099
2021-12-11 21:00:00,5.152,29.9735,0.989033,8.591
2021-12-11 22:00:00,3.044,48.0258,0.988653,10.281
2021-12-11 23:00:00,2.099,53.6882,0.98839,10.823
2021-12-12 00:00:00,2.391,58.5842,0.987646,11.699
2021-12-12 01:00:00,2.673,58.8021,0.986957,11.823
2021-12-12 02:00:00,2.793,57.9811,0.986419,11.525
2021-12-12 03:00:00,3.263,56.2759,0.985869,11.208
2021-12-12 04:00:00,3.612,58.6944,0.985188,11.907
2021-12-12 05:00:00,3.954,58.9604,0.984379,12.307
2021-12-12 06:00:00,4.283,58.8457,0.983737,12.203
2021-12-12 07:00:00,5.057,58.6359,0.982858,12.815
2021-12-12 08:00:00,4.404,58.7406,0.982453,12.186
2021-12-12 09:00:00,4.677,35.5485,0.981891,9.118
2021-12-12 10:00:00,5.36,19.2162,0.981421,7.393
2021-12-12 11:00:00,5.884,6.12573,0.981559,5.421
2021-12-12 12:00:00,5.8,3.59941,0.981726,4.825
2021-12-12 13:00:00,6.061,13.958,0.981797,6.848
2021-12-12 14:00:00,6.311,10.6483,0.981861,6.274
2021-12-12 15:00:00,6.703,11.1537,0.982004,6.34
2021-12-12 16:00:00,7.322,8.27601,0.982025,5.792
2021-12-12 17:00:00,8.127,2.40972,0.981837,4.397
2021-12-12 18:00:00,8.941,0,0.981665,3.575
2021-12-12 19:00:00,9.646,0,0.981626,2.89
2021-12-12 20:00:00,10.072,0,0.981658,1.855
2021-12-12 21:00:00,10.106,0,0.981445,2.632
2021-12-12 22:00:00,9.876,0,0.981458,2.331
2021-12-12 23:00:00,9.4,0,0.981652,1.783
2021-12-13 00:00:00,9.322,0,0.981912,1.456
2021-12-13 01:00:00,9.274,0,0.982066,2.023
2021-12-13 02:00:00,9.379,0,0.982012,3.072
2021-12-13 03:00:00,9.471,0,0.981861,2.98
2021-12-13 04:00:00,9.585,0,0.981546,3.396
2021-12-13 05:00:00,9.52,2.79738,0.981299,4.542
2021-12-13 06:00:00,9.305,2.05469,0.981259,4.272
2021-12-13 07:00:00,9.277,5.76558,0.981306,5.347
2021-12-13 08:00:00,9.55,7.86471,0.981254,5.728
2021-12-13 09:00:00,9.572,9.24081,0.981142,5.996
2021-12-13 10:00:00,9.287,9.67283,0.981172,6.058
2021-12-13 11:00:00,9.559,7.5372,0.981307,5.668
2021-12-13 12:00:00,10.093,10.2622,0.981168,6.144
2021-12-13 13:00:00,10.448,8.72499,0.98119,5.91
2021-12-13 14:00:00,10.567,2.13173,0.980936,4.304
2021-12-13 15:00:00,11.034,4.77328,0.980846,5.112
2021-12-13 16:00:00,12.117,8.53743,0.980704,5.879
2021-12-13 17:00:00,13.24,10.761,0.980299,6.257
2021-12-13 18:00:00,15.126,6.86612,0.979883,5.576
2021-12-13 19:00:00,16.266,4.13144,0.979504,4.981
2021-12-13 20:00:00,16.561,2.84258,0.979284,4.602
2021-12-13 21:00:00,16.214,1.81219,0.979093,4.247
2021-12-13 22:00:00,15.673,5.63154,0.979001,5.352
2021-12-13 23:00:00,15.124,7.23446,0.979294,5.653
2021-12-14 00:00:00,14.801,23.3571,0.979437,7.999
2021-12-14 01:00:00,14.437,4.20153,0.979628,4.991
2021-12-14 02:00:00,14.787,1.67762,0.979654,4.151
2021-12-14 03:00:00,14.628,5.92581,0.980002,5.491
2021-12-14 04:00:00,14.778,24.0283,0.980208,8.071
2021-12-14 05:00:00,14.444,13.1584,0.980238,6.719
2021-12-14 06:00:00,13.755,11.5217,0.980492,6.451
2021-12-14 07:00:00,13.007,8.66675,0.980915,5.989
2021-12-14 08:00:00,11.217,8.77928,0.98127,5.924
2021-12-14 09:00:00,9.724,8.07697,0.981598,5.766
2021-12-14 10:00:00,9.868,10.1056,0.982092,6.125
2021-12-14 11:00:00,9.705,13.7362,0.982731,6.746
2021-12-14 12:00:00,9.461,17.9097,0.983374,7.256
2021-12-14 13:00:00,8.981,19.6959,0.984029,7.47
2021-12-14 14:00:00,8.222,21.9157,0.984755,7.751
2021-12-14 15:00:00,7.615,21.6591,0.985492,7.71
2021-12-14 16:00:00,7.847,20.9818,0.985988,7.622
2021-12-14 17:00:00,7.965,24.7165,0.986363,8.058
2021-12-14 18:00:00,7.922,22.1409,0.986869,7.768
2021-12-14 19:00:00,8.136,22.6042,0.987473,7.825
2021-12-14 20:00:00,7.729,27.4446,0.987884,8.338
2021-12-14 21:00:00,7.525,28.273,0.988217,8.428
2021-12-14 22:00:00,6.585,31.1091,0.988807,8.694
2021-12-14 23:00:00,5.387,27.1613,0.9897,8.276
2021-12-15 00:00:00,4.408,33.1855,0.990371,8.855
2021-12-15 01:00:00,3.603,25.6832,0.991084,8.1
2021-12-15 02:00:00,2.502,46.3463,0.991758,10.057
